,ID,subtech_ID,Name,Description,tactics
5437,,0.1,File Deletion,The malware’s plugin deletes the collected files and log files after exfiltration.,Defense Evasion
5438,,0.1,File Deletion,The malware has the ability to delete files and directories on compromised hosts.,Defense Evasion
5439,,0.1,File Deletion,The malware can delete files from a compromised host after they are exfiltrated.,Defense Evasion
5440,,0.1,File Deletion,The malware has deleted the MSI file after installation.,Defense Evasion
5441,,0.1,File Deletion,The malware can self delete its dropper after the malware is successfully deployed.,Defense Evasion
5442,,0.1,File Deletion,The malware can delete files and directories.,Defense Evasion
5443,,0.1,Timestomp,The malware has a command to set certain attributes such as creation/modification timestamps on files.,Defense Evasion
5444,,0.1,File Deletion,A the threat actors macro deletes files after it has decoded and decompressed them.,Defense Evasion
5445,,0.1,Clear Command History,The threat actors has used the malware to remove PowerShell execution logs.,Defense Evasion
5446,,0.1,File Deletion,The threat actors has used file deletion to remove some modules and configurations from an infected host after use.,Defense Evasion
5447,,0.1,File Deletion,The threat actors has deleted dropper files on an infected system using command scripts.	,Defense Evasion
5448,,0.1,Network Share Connection Removal,"The threat actors has detached network shares after exfiltrating files, likely to evade detection.",Defense Evasion
5449,,0.1,File Deletion,The threat actors has deleted existing logs and exfiltrated file archives from a victim.,Defense Evasion
5450,,0.1,File Deletion,The threat actors has the ability to delete its malware entirely from the target system.,Defense Evasion
5451,,0.1,File Deletion,The threat actors has used a payload that removes itself after running. the threat actors also has deleted locally staged files for collecting credentials or scan results for local IP addresses after exfiltrating them.,Defense Evasion
5452,,0.1,Clear Linux or Mac System Logs,The threat actors has removed system logs from /var/log/syslog.,Defense Evasion
5453,,0.1,Clear Command History,The threat actors has cleared command history with history -c.,Defense Evasion
5454,,0.1,Timestomp,The threat actors used timestomping to modify the $STANDARD_INFORMATION attribute on tools.,Defense Evasion
5455,,0.1,File Deletion,"The threat actors routinely deleted tools, logs, and other files after they were finished with them.",Defense Evasion
5456,,0.1,File Deletion,"The threat actors has deleted artifacts, including scheduled tasks, communicates files from the C2 and other logs.	",Defense Evasion
5457,,0.1,File Deletion,The threat actors has used backdoors that can delete files used in an attack from an infected system.,Defense Evasion
5458,,0.1,Timestomp,The threat actors has changed the time stamp of certain files.	,Defense Evasion
5459,,0.1,File Deletion,The threat actors has deleted files on infected machines.	,Defense Evasion
5460,,0.1,Clear Linux or Mac System Logs,The threat actors has cleared log files within the /var/log/ folder.,Defense Evasion
5461,,0.1,File Deletion,The threat actors removed certain files and replaced them so they could not be retrieved.,Defense Evasion
5462,,0.1,File Deletion,The threat actors has deleted files associated with their payload after execution.,Defense Evasion
5463,,0.1,File Deletion,"The threat actors will delete their tools and files, and kill processes after their objectives are reached.",Defense Evasion
5464,,0.1,File Deletion,The threat actors has quickly deleted `cbd.exe` from a compromised host following the successful deployment of their malware. ,Defense Evasion
5465,,0.1,File Deletion,The threat actors has deleted and overwrote files to cover tracks.,Defense Evasion
5466,,0.1,Clear Command History,The threat actors has removed mailbox export requests from compromised Exchange servers.,Defense Evasion
5467,,0.1,Timestomp,"Several the threat actors malware families use timestomping, including modifying the last write timestamp of a specified Registry key to a random date, as well as copying the timestamp for legitimate .exe files (such as calc.exe or mspaint.exe) to its dropped files.",Defense Evasion
5468,,0.1,Indicator Removal,The threat actors has restored malicious KernelCallbackTable code to its original state after the process execution flow has been hijacked.,Defense Evasion
5469,,0.1,File Deletion,"The threat actors malware has deleted files in various ways, including ""suicide scripts"" to delete malware binaries from the victim. the threat actors also uses secure file deletion to delete files from the victim.",Defense Evasion
5470,,0.1,Clear Command History,"The threat actors has routinely deleted log files on a compromised router, including automatic log deletion through the use of the logrotate utility. ",Defense Evasion
5471,,0.1,Timestomp,The threat actors has manipulated timestamps for creation or compilation dates to defeat anti-forensics.,Defense Evasion
5472,,0.1,File Deletion,The threat actors has deleted the exfiltrated data on disk after transmission. the threat actors has also used an instrumentor script to terminate browser processes running on an infected system and then delete the cookie files on disk.,Defense Evasion
5473,,0.1,Clear Windows Event Logs,The threat actors has used the malware to empty log files.,Defense Evasion
5474,,0.1,File Deletion,Malware used by the threat actors is capable of remotely deleting files from victims.,Defense Evasion
5475,,0.1,File Deletion,The threat actors tools can delete files used during an operation.,Defense Evasion
5476,,0.1,File Deletion,The threat actors has deleted tmp and prefetch files during post compromise cleanup activities.,Defense Evasion
5477,,0.1,Clear Windows Event Logs,The threat actors has cleared logs during post compromise cleanup activities.,Defense Evasion
5478,,0.1,File Deletion,The threat actors has removed files from victim machines.,Defense Evasion
5479,,0.1,File Deletion,The threat actors uses the malware to clean up the environment and attempt to prevent detection.,Defense Evasion
5480,,0.1,Clear Windows Event Logs,The threat actors has cleared event logs from victims.,Defense Evasion
5481,,0.1,File Deletion,The threat actors has used batch scripts and scheduled tasks to delete critical system files.,Defense Evasion
5482,,0.1,File Deletion,The threat actors has deleted files used during infection.,Defense Evasion
5483,,0.1,File Deletion,"The threat actors has deleted many of its files used during operations as part of cleanup, including removing applications and deleting screenshots.",Defense Evasion
5484,,0.1,Clear Windows Event Logs,"The threat actors has cleared Windows event logs and other logs produced by tools they used, including system, security, terminal services, remote services, and audit logs. The actors also deleted specific Registry keys.",Defense Evasion
5485,,0.1,File Deletion,The threat actors deleted the DLL dropper from the victim’s machine to cover their tracks.,Defense Evasion
5486,,0.1,Timestomp,The threat actors has used a Windows version of the Linux touchcommand to modify the date and time stamp on DLLs.,Defense Evasion
5487,,0.1,File Deletion,The threat actors has performed file deletion to evade detection. ,Defense Evasion
5488,,0.1,Clear Windows Event Logs,The threat actors has cleared event logs on compromised hosts.,Defense Evasion
5489,,0.1,File Deletion,The threat actors uploader or malware the uploader uses commandto delete the RAR archives after they have been exfiltrated.,Defense Evasion
5490,,0.1,File Deletion,The threat actors has deleted malicious executables from compromised machines.,Defense Evasion
5491,,0.1,File Deletion,The threat actors deleted files from the system. ,Defense Evasion
5492,,0.1,Clear Windows Event Logs,The threat actors attempted to remove evidence of some of its activity by clearing Windows security and system events.,Defense Evasion
5493,,0.1,Clear Command History,The threat actors attempted to remove evidence of some of its activity by deleting Bash histories.,Defense Evasion
5494,,0.1,File Deletion,The threat actors has used malware to delete files after they are deployed on a compromised host.,Defense Evasion
5495,,0.1,Timestomp,The threat actors has modified data timestamps to mimic files that are in the same folder on a compromised host.,Defense Evasion
5496,,0.1,File Deletion,"The threat actors has used a utility called CLOSESHAVE that can securely delete a file from the system. They have also removed malware, tools, or other non-native files used during the intrusion to reduce their footprint or as part of the post-intrusion cleanup process.",Defense Evasion
